,ID,reg1,reg2,reg3,reg4,home,chld,hinc,genf,wrat,avhv,incm,inca,plow,npro,tgif,lgif,rgif,tdon,tlag,agif,donr
3345,6672,0,0,0,0,1,3,2,1,0,452,141,141,0,102,362,12,14,18,5,8.36,0.0
1370,5406,0,0,0,0,1,0,3,1,3,195,33,37,10,19,31,6,3,35,3,4.49,0.0
2797,5610,0,0,1,0,1,1,4,1,8,160,30,42,11,99,175,14,11,22,9,10.16,0.0
918,1821,0,0,0,0,1,0,4,1,8,134,30,45,20,36,62,5,6,19,5,4.84,1.0
1646,3240,0,0,0,1,1,2,5,1,8,157,23,37,18,80,102,12,13,31,15,12.74,0.0
1138,4505,0,0,0,0,1,2,4,1,8,267,41,55,6,82,210,18,11,23,6,9.31,1.0
1142,4518,0,0,0,1,1,0,3,1,9,160,48,49,4,83,117,11,5,13,5,8.33,1.0
994,3908,0,1,0,0,1,1,4,1,8,177,24,64,20,65,104,14,10,19,6,8.33,1.0
637,2547,1,0,0,0,1,3,5,1,8,103,34,46,18,19,51,22,29,18,8,22.75,0.0
364,763,0,1,0,0,1,2,4,1,8,132,20,30,33,48,67,10,12,19,4,7.54,1.0
3287,6554,0,1,0,0,1,0,4,1,6,93,14,25,46,13,66,66,23,24,5,16.54,1.0
2125,4209,0,0,0,1,1,0,5,1,8,162,30,43,12,66,233,15,31,24,6,7.4,1.0
139,512,0,0,0,0,1,0,2,0,8,123,38,38,20,91,113,21,21,16,5,8.6,1.0
585,2307,0,0,0,0,1,1,4,0,7,132,24,34,20,66,102,26,12,15,3,12.24,0.0
525,1095,0,1,0,0,0,4,4,0,8,75,22,28,38,72,118,29,14,22,9,17.12,0.0
837,3314,1,0,0,0,1,2,3,1,4,94,15,25,38,57,123,23,20,14,4,26.9,0.0
55,129,0,0,1,0,1,0,4,1,8,92,21,30,45,23,43,11,8,19,6,10.46,1.0
638,1325,0,1,0,0,1,0,4,0,5,249,43,53,8,58,92,15,23,32,7,12.46,1.0
302,641,0,0,0,0,1,2,3,1,9,184,32,54,16,25,40,23,16,19,8,9.72,0.0
2766,5545,0,1,0,0,1,1,6,0,9,105,29,36,19,69,87,4,3,18,6,3.14,0.0
1276,2512,0,0,1,0,1,0,4,1,8,221,43,53,3,107,159,64,19,15,7,22.51,1.0
736,2896,0,1,0,0,1,0,6,1,6,190,46,52,18,70,91,32,30,19,10,9.16,1.0
2055,4076,0,0,0,1,1,0,3,1,8,128,57,57,4,22,58,58,28,19,7,15.2,1.0
1161,4598,0,1,0,0,1,2,2,1,8,126,16,34,23,20,45,14,9,20,4,14.3,0.0
448,1794,0,1,0,0,1,1,5,0,8,133,35,35,25,95,156,7,7,20,6,8.56,1.0
3644,7276,0,1,0,0,1,0,4,1,8,150,21,41,36,93,187,58,25,12,6,19.1,1.0
159,615,0,0,1,0,1,2,4,0,8,286,50,95,3,20,70,70,33,22,9,63.19,0.0
2878,5756,0,0,0,1,1,3,7,1,5,122,27,48,22,48,73,5,3,21,5,5.02,0.0
218,852,0,1,0,0,1,2,3,1,4,182,39,48,15,72,140,8,5,17,11,8.67,0.0
2286,4564,0,1,0,0,1,0,4,1,2,320,95,118,0,55,75,31,20,22,7,28.64,1.0
2261,4500,0,0,1,0,1,1,4,0,9,203,33,48,17,36,67,39,35,15,14,17.65,0.0
2296,4583,0,0,1,0,1,0,4,0,8,88,14,34,36,74,106,11,8,22,3,6.42,1.0
1753,3439,0,1,0,0,1,1,6,0,8,147,42,45,9,21,28,18,23,19,6,7.73,0.0
1968,3886,0,1,0,0,1,0,4,0,8,179,79,79,3,54,67,13,22,12,5,6.79,1.0
1219,4803,0,1,0,0,1,0,4,1,8,120,30,43,26,82,207,18,19,19,15,8.94,1.0
3117,6218,0,0,0,1,1,4,4,0,2,370,55,73,2,30,55,17,27,14,10,15.38,0.0
2393,4765,0,1,0,0,1,3,3,1,7,226,36,78,6,125,273,4,5,13,7,2.53,1.0
523,1091,1,0,0,0,1,1,4,1,8,323,65,86,2,126,126,11,7,23,5,7.7,1.0
3900,7833,0,0,0,1,1,0,7,1,6,259,35,46,11,50,79,26,29,19,3,14.7,1.0
1609,6336,0,1,0,0,1,0,7,0,9,115,50,52,7,93,269,14,8,21,3,5.48,1.0
715,2839,0,0,1,0,1,0,4,1,3,335,49,123,2,14,37,13,5,21,5,5.91,0.0
1304,5115,0,0,0,1,1,5,5,0,5,275,43,87,4,57,66,19,10,23,3,10.72,0.0
3122,6228,0,0,0,0,1,0,4,1,7,126,19,45,18,54,59,14,8,13,5,5.21,1.0
172,685,0,0,1,0,0,1,1,1,8,138,34,59,20,18,62,12,5,22,5,11.16,0.0
1969,3889,0,1,0,0,1,3,3,1,6,134,16,34,19,78,133,14,11,13,3,9.31,0.0
671,1388,0,0,1,0,1,0,5,1,6,141,22,29,33,82,331,11,7,20,4,9.14,1.0
204,804,0,1,0,0,1,2,5,0,9,174,27,59,17,77,153,31,28,16,4,18.14,1.0
666,1381,0,1,0,0,1,0,3,1,8,144,16,36,43,63,95,32,30,17,4,12.9,1.0
1205,4757,0,0,1,0,1,0,3,0,8,107,21,36,39,32,51,9,6,14,9,7.23,0.0
1887,3721,1,0,0,0,1,2,7,1,8,157,41,70,5,82,131,27,38,13,11,16.01,0.0
3266,6511,0,1,0,0,1,0,6,0,8,109,21,29,30,67,97,10,4,15,6,7.79,1.0
280,606,0,1,0,0,1,0,4,0,5,127,34,43,13,45,103,103,45,24,9,21.83,1.0
1719,3374,0,1,0,0,1,0,7,1,9,197,59,65,1,120,214,21,23,20,3,15.62,1.0
2947,5868,0,1,0,0,1,0,5,0,6,109,26,37,24,26,54,4,5,12,7,4.09,1.0
471,1864,0,1,0,0,1,3,2,1,9,92,21,38,26,35,67,5,3,15,9,5.81,0.0
899,1784,0,0,0,0,1,2,4,1,4,165,36,46,14,33,52,47,18,20,9,12.78,0.0
1832,7316,0,1,0,0,1,1,4,0,8,133,16,38,26,59,75,25,36,18,3,17.16,1.0
760,1551,0,1,0,0,1,3,4,1,1,143,32,39,19,142,356,26,12,12,3,10.98,0.0
1906,3765,1,0,0,0,1,1,4,1,9,198,49,60,18,12,72,72,36,18,8,21.23,0.0
58,213,0,1,0,0,1,0,2,1,8,76,21,27,41,53,72,25,16,24,7,9.65,1.0
3823,7670,0,1,0,0,1,2,4,1,8,131,24,47,30,30,56,21,31,18,5,15.36,1.0
154,593,0,1,0,0,1,0,4,1,7,191,63,65,1,103,152,24,16,15,15,17.91,1.0
3818,7663,0,1,0,0,1,2,4,1,9,117,49,49,7,109,214,11,11,22,3,14.41,1.0
316,1200,1,0,0,0,1,0,3,0,7,84,23,27,36,42,68,16,18,34,6,16.63,0.0
2593,5183,1,0,0,0,1,3,5,1,7,180,44,65,5,112,184,18,15,21,6,20.0,1.0
180,710,0,1,0,0,1,0,1,0,7,176,47,50,4,53,114,9,5,22,7,11.75,1.0
3031,6036,0,0,0,1,0,3,7,0,8,132,24,39,18,88,199,12,9,14,6,7.99,0.0
3579,7126,0,0,0,0,1,3,2,1,1,256,65,73,4,22,50,10,5,38,5,6.54,0.0
2832,5674,0,1,0,0,1,2,4,1,6,122,13,23,46,93,108,5,3,19,5,3.47,1.0
3472,6929,0,0,0,1,1,3,1,1,4,123,45,45,17,54,106,11,11,22,4,7.2,0.0
137,301,0,1,0,0,1,3,4,0,6,233,44,82,4,95,187,25,23,14,4,19.88,1.0
908,3587,0,0,0,0,0,1,4,1,8,149,26,52,12,31,51,5,6,16,3,4.89,0.0
2180,4342,0,0,0,1,1,1,4,1,9,172,34,58,8,97,126,23,15,21,8,13.34,1.0
2128,4224,0,1,0,0,1,2,4,1,5,172,47,66,11,22,56,12,10,15,5,7.02,1.0
3177,6343,1,0,0,0,1,3,4,1,1,198,81,81,1,103,244,28,28,17,6,17.13,0.0
870,3436,0,1,0,0,1,2,4,0,8,92,16,27,34,91,222,6,5,21,6,4.41,1.0
653,2598,0,1,0,0,1,1,2,1,0,133,20,40,29,62,117,7,6,20,3,4.73,0.0
1131,4476,0,1,0,0,1,2,1,1,8,146,34,41,15,114,152,28,23,23,5,13.4,0.0
1240,4866,0,1,0,0,1,4,2,0,9,213,46,60,19,89,116,14,9,19,3,7.71,0.0
277,1088,0,0,0,0,1,3,3,1,4,244,56,80,3,104,148,41,31,26,3,10.63,0.0
360,1375,1,0,0,0,1,2,4,1,3,218,39,90,3,126,460,18,18,17,3,8.58,1.0
1331,2621,0,0,0,1,1,0,3,1,9,187,56,56,9,41,111,13,13,14,2,8.11,1.0
2017,4000,0,0,0,0,1,4,1,1,8,130,36,40,5,37,64,6,6,13,6,6.47,0.0
558,2218,1,0,0,0,1,1,2,1,8,277,74,88,10,55,75,15,10,17,15,8.92,0.0
2482,4956,0,1,0,0,0,3,4,1,8,255,46,70,1,99,158,50,37,15,7,17.79,0.0
1358,2671,0,1,0,0,1,2,7,1,9,148,23,69,13,71,131,12,10,18,5,9.05,0.0
1329,2615,1,0,0,0,1,0,4,0,5,185,44,52,10,52,78,7,4,22,8,7.18,1.0
1926,7672,0,1,0,0,1,3,7,1,9,147,45,45,9,64,90,17,12,27,4,7.23,0.0
2150,4274,1,0,0,0,1,2,2,1,6,197,63,63,2,128,227,10,6,20,7,6.82,0.0
546,2184,0,0,0,1,1,3,4,1,8,162,21,44,17,16,39,10,8,22,6,9.07,0.0
2122,4201,0,0,0,1,1,2,3,0,8,156,70,70,9,43,67,10,8,20,7,9.85,0.0
689,2750,0,0,0,0,1,5,2,1,8,169,39,47,8,101,169,5,6,13,12,4.66,0.0
3981,8002,1,0,0,0,1,0,2,1,8,213,33,57,6,38,94,94,69,24,6,34.23,1.0
1252,2469,1,0,0,0,1,1,5,1,8,291,82,82,4,36,57,26,18,21,3,11.47,0.0
3278,6533,0,1,0,0,1,2,4,1,5,195,57,64,5,64,96,17,12,21,3,14.02,1.0
3374,6737,1,0,0,0,0,3,5,1,6,198,44,45,8,13,40,7,6,13,5,4.07,0.0
2814,5638,0,1,0,0,1,2,3,1,0,218,41,41,33,72,79,10,6,12,5,7.84,0.0
735,2894,0,0,0,1,1,0,4,1,8,114,38,38,15,47,67,15,14,14,5,11.46,1.0
1848,3641,0,0,1,0,1,5,1,0,8,218,47,53,7,33,70,7,4,38,7,4.4,0.0
874,3453,0,0,0,0,1,0,4,1,8,197,45,76,6,102,134,10,5,15,2,7.37,1.0
3037,6043,0,0,0,1,0,3,5,1,9,249,64,69,1,68,111,43,18,11,5,12.52,0.0
388,803,0,1,0,0,0,0,4,1,8,136,16,45,37,46,62,10,8,20,22,9.76,0.0
235,514,1,0,0,0,1,0,6,1,9,273,67,67,0,58,78,43,53,24,5,26.83,1.0
1077,2123,0,1,0,0,1,2,7,1,5,277,49,66,10,90,151,21,18,20,6,20.7,0.0
1984,3922,0,0,0,1,0,2,3,1,0,168,20,59,8,77,107,9,12,15,5,8.68,0.0
379,1462,0,1,0,0,0,2,4,1,3,125,20,43,27,9,36,4,6,20,6,4.65,0.0
3962,7967,0,0,1,0,1,2,3,0,6,414,61,104,0,117,209,16,17,39,6,11.66,0.0
770,1564,0,0,0,0,1,0,6,0,4,170,54,54,4,118,402,10,9,21,23,7.92,1.0
2165,4307,0,0,0,0,1,2,5,1,7,235,43,65,6,22,50,33,26,23,13,14.2,0.0
549,2200,0,0,1,0,1,0,4,1,6,167,30,44,6,97,162,5,3,23,7,6.76,1.0
673,1391,0,1,0,0,1,2,4,1,7,118,27,34,20,117,463,11,7,14,10,6.99,1.0
249,540,0,0,1,0,0,1,4,1,8,113,32,32,20,69,86,13,8,26,3,7.16,0.0
1574,3091,1,0,0,0,1,0,3,0,9,167,35,55,9,37,79,79,39,24,5,21.33,1.0
3419,6816,0,0,0,0,1,1,2,1,9,245,61,83,0,96,209,8,6,17,5,7.24,0.0
2081,4132,1,0,0,0,1,3,4,1,8,142,27,39,16,123,351,22,10,15,6,11.78,1.0
1823,3591,0,0,1,0,1,0,4,0,8,177,34,54,11,11,30,11,8,16,5,10.11,1.0
1567,6198,0,1,0,0,0,3,2,0,2,109,19,32,26,125,171,12,9,24,7,10.65,0.0
1756,6968,0,0,0,1,1,1,3,0,8,154,18,40,35,28,68,18,14,22,3,7.24,0.0
560,2221,0,0,0,0,1,0,4,1,7,136,31,35,23,92,102,21,28,15,15,16.35,1.0
716,1476,0,0,0,1,1,0,7,1,9,202,43,81,11,48,65,25,28,23,5,12.03,0.0
1361,5377,1,0,0,0,1,0,2,0,8,129,18,34,31,74,208,34,34,24,4,22.37,1.0
1690,6675,1,0,0,0,1,2,5,1,9,97,18,29,39,45,69,10,10,19,4,10.49,0.0
2048,4061,0,0,0,0,1,4,4,0,8,195,41,49,7,44,105,6,5,12,16,3.08,0.0
194,760,1,0,0,0,1,3,4,0,8,201,53,53,3,15,38,17,18,18,9,6.99,0.0
825,3272,0,0,0,1,1,3,4,1,2,201,45,46,5,28,47,12,4,21,4,8.46,0.0
2724,5446,0,1,0,0,1,2,4,1,7,157,46,46,11,71,117,27,14,19,4,15.04,0.0
1437,5641,1,0,0,0,0,2,5,1,9,226,40,70,8,29,59,8,13,17,4,3.76,0.0
1460,2866,0,0,1,0,1,1,4,1,9,344,78,85,1,39,96,11,11,21,20,7.93,1.0
1668,3284,1,0,0,0,1,2,1,1,9,174,33,50,3,98,191,10,13,28,8,8.92,0.0
2756,5518,0,1,0,0,1,3,4,1,8,168,44,48,5,54,93,93,44,15,15,16.57,1.0
2000,3956,1,0,0,0,1,0,3,0,9,161,47,47,7,66,67,18,12,14,4,9.86,1.0
587,2310,0,1,0,0,1,0,4,1,8,191,53,53,10,27,64,9,11,21,8,6.43,1.0
629,2521,0,0,0,0,1,3,4,0,8,320,61,98,3,13,54,31,37,21,7,12.66,0.0
404,840,0,1,0,0,1,3,4,1,8,160,45,51,7,86,108,22,21,13,6,13.74,1.0
384,798,0,0,1,0,1,0,4,1,8,190,37,49,10,97,147,24,11,14,6,15.06,1.0
1402,5509,0,0,1,0,1,0,6,1,8,281,52,85,3,67,140,9,9,15,4,8.58,1.0
2152,4277,0,1,0,0,1,0,4,1,8,149,37,39,11,32,51,26,17,15,4,10.45,1.0
1633,3203,1,0,0,0,0,4,4,0,6,248,64,64,5,76,98,10,8,22,5,7.93,0.0
1511,5992,0,0,0,0,1,2,4,1,4,355,102,102,0,132,361,13,9,20,4,7.86,1.0
800,3184,0,1,0,0,1,2,4,1,9,93,18,31,28,99,135,5,5,23,14,6.03,1.0
3925,7888,1,0,0,0,1,0,5,1,8,152,34,50,6,90,190,12,10,34,5,8.15,1.0
174,687,1,0,0,0,1,2,7,1,3,153,44,55,10,112,183,8,8,21,11,6.68,0.0
964,3801,0,1,0,0,1,0,4,1,7,75,20,23,47,33,77,12,5,21,7,11.7,1.0
223,486,0,1,0,0,1,2,2,0,4,298,65,83,0,39,74,7,3,17,5,4.48,0.0
2193,4374,1,0,0,0,0,0,1,0,8,244,51,62,14,55,66,8,4,16,11,4.62,0.0
3136,6248,0,0,0,1,0,3,5,1,4,220,55,64,4,72,77,21,16,15,4,13.56,0.0
485,1939,0,0,0,0,1,0,5,1,5,133,21,45,16,69,73,31,30,18,4,23.04,0.0
1824,3592,0,0,0,0,0,2,6,1,9,155,28,44,18,78,137,22,38,19,5,8.43,0.0
1526,6056,1,0,0,0,1,2,5,1,9,123,24,33,26,25,50,22,9,38,6,5.19,0.0
1140,4509,0,0,0,1,1,2,2,1,7,134,41,41,23,52,71,14,13,17,6,14.31,0.0
988,3888,0,0,0,0,1,5,5,0,9,158,45,45,7,77,98,7,5,15,7,7.21,0.0
797,1607,1,0,0,0,1,2,4,1,6,177,50,53,10,72,82,50,37,16,5,44.12,1.0
2871,5741,0,1,0,0,1,2,4,1,6,218,68,95,1,56,89,44,22,11,3,18.59,1.0
9,26,0,0,0,0,1,2,3,1,1,224,55,66,6,134,437,14,14,19,8,9.37,0.0
1944,3837,0,1,0,0,1,1,4,1,9,347,66,96,0,29,53,33,22,21,7,18.68,1.0
1838,3618,0,1,0,0,1,0,4,0,8,160,23,50,17,47,67,6,5,13,6,6.34,1.0
820,3249,0,1,0,0,1,2,4,1,9,106,20,41,28,95,122,28,21,22,6,21.05,1.0
255,552,0,0,0,0,1,1,2,1,8,152,54,57,9,88,160,11,9,13,6,7.43,0.0
501,1995,1,0,0,0,1,0,4,1,8,96,35,35,14,52,94,19,20,14,12,10.56,0.0
1419,5562,0,1,0,0,1,3,4,1,3,137,11,37,47,96,131,33,19,14,3,9.25,0.0
1581,3105,1,0,0,0,1,0,4,1,4,196,48,54,4,26,54,6,5,14,5,4.7,1.0
2956,5879,1,0,0,0,1,3,3,1,5,207,68,88,12,51,81,18,14,27,9,13.3,0.0
924,1829,1,0,0,0,1,0,2,1,8,158,24,38,31,94,167,46,18,8,7,20.66,1.0
1325,5219,0,1,0,0,1,0,4,1,8,171,34,56,19,22,54,18,17,15,3,18.04,1.0
2508,5000,0,0,0,0,1,0,4,1,9,94,18,22,26,57,96,24,14,17,9,5.66,1.0
1040,4108,0,1,0,0,1,1,2,0,8,181,93,93,1,90,180,15,12,18,9,8.56,1.0
3775,7566,0,1,0,0,1,0,5,1,6,152,18,44,27,68,119,9,6,36,4,6.93,1.0
851,3373,0,0,1,0,0,2,4,0,8,146,20,39,22,40,68,11,9,22,4,8.15,0.0
152,585,1,0,0,0,1,2,4,1,8,203,41,53,11,35,63,15,14,21,7,9.7,0.0
980,3870,0,1,0,0,1,1,4,0,8,299,57,79,7,48,97,14,9,19,7,9.42,1.0
2779,5574,1,0,0,0,1,1,4,1,9,272,30,76,13,100,163,5,2,15,7,4.08,1.0
539,1121,0,0,1,0,1,4,7,1,9,203,49,82,0,109,142,13,22,21,6,11.77,0.0
2745,5496,0,1,0,0,1,0,4,1,9,214,61,64,1,56,75,11,9,16,4,8.44,1.0
1654,6507,0,1,0,0,1,0,4,0,8,75,13,19,45,96,195,46,45,15,3,20.4,1.0
1493,5904,0,0,1,0,1,0,1,1,0,134,48,48,9,46,105,28,15,23,6,16.26,0.0
1145,2277,0,1,0,0,0,0,4,1,9,141,39,42,14,101,172,7,4,23,4,6.87,1.0
1143,4525,0,0,1,0,1,2,5,0,8,114,22,28,26,52,72,14,8,24,18,6.59,0.0
484,1937,1,0,0,0,1,2,5,1,8,126,18,31,48,113,130,7,4,22,3,7.44,0.0
667,1382,0,0,0,0,1,3,7,0,0,95,27,30,23,50,80,7,3,18,9,5.8,0.0
3019,6009,0,0,0,0,1,3,5,1,9,210,33,82,10,40,96,21,21,17,5,15.84,0.0
357,737,1,0,0,0,1,0,3,0,7,130,36,36,20,27,54,14,12,17,2,15.68,1.0
1079,4255,0,1,0,0,1,1,4,1,7,189,31,54,17,46,60,6,5,16,4,5.94,1.0
2831,5673,0,0,1,0,1,0,4,0,8,125,28,38,8,80,173,8,6,20,6,5.07,1.0
2783,5586,0,0,0,0,1,3,2,0,8,209,61,69,4,81,132,6,8,17,3,5.29,0.0
1353,2664,0,0,0,1,1,2,7,1,6,286,56,75,5,112,222,18,18,8,9,20.8,0.0
1147,4538,0,0,0,0,1,0,4,1,4,146,27,32,12,62,80,30,38,20,7,22.08,1.0
470,991,1,0,0,0,1,0,3,0,8,161,22,49,26,13,49,30,14,19,7,15.57,1.0
2703,5399,0,1,0,0,0,0,5,1,7,146,52,52,6,39,69,10,16,27,11,4.03,0.0
3330,6639,0,0,0,1,1,4,5,1,8,127,30,30,16,49,68,43,24,21,6,17.1,0.0
3637,7256,0,0,0,1,1,1,4,0,8,173,68,68,5,98,176,9,5,20,4,7.62,1.0
1396,2734,0,1,0,0,1,0,6,1,8,133,44,44,29,72,116,30,19,17,6,23.68,1.0
3584,7137,0,1,0,0,1,4,2,1,7,112,13,27,56,38,53,28,13,19,3,14.66,0.0
1396,5490,0,0,0,0,0,3,6,0,3,177,40,61,14,20,47,17,20,18,7,13.66,0.0
1278,5041,0,0,0,0,1,0,4,1,6,69,20,25,35,48,60,5,6,28,5,5.45,1.0
3376,6740,0,0,0,1,1,1,1,0,8,105,58,58,6,75,109,11,11,14,5,6.89,0.0
1256,2476,0,1,0,0,0,3,5,1,8,236,96,96,1,80,130,81,57,14,5,14.88,0.0
3512,7007,0,0,0,1,0,2,3,1,0,163,31,51,18,86,96,14,14,14,7,11.14,0.0
1250,2464,1,0,0,0,1,0,4,0,4,229,30,64,4,74,169,10,6,13,12,7.58,1.0
1780,7087,0,0,0,0,1,2,4,1,9,146,23,34,31,19,41,16,10,15,3,12.39,0.0
314,1196,1,0,0,0,1,3,7,1,8,174,36,36,9,66,70,33,22,17,10,12.6,0.0
3284,6549,0,0,0,0,1,2,6,1,9,225,48,71,3,18,30,4,5,12,4,4.2,0.0
2933,5845,0,0,0,1,1,0,4,1,8,108,14,22,47,49,84,9,6,11,7,9.77,1.0
191,753,0,1,0,0,1,2,4,0,7,256,104,104,0,125,286,16,7,21,3,7.03,1.0
1284,5050,1,0,0,0,1,0,5,1,8,100,36,41,17,90,154,8,8,24,7,6.44,1.0
926,3666,0,1,0,0,1,2,4,0,8,292,90,111,0,111,288,4,3,22,8,5.78,1.0
1852,3651,0,0,0,0,1,0,4,0,8,178,38,45,5,31,66,26,22,17,5,14.23,1.0
1629,6421,0,0,0,1,1,0,3,1,8,157,24,53,19,73,115,115,33,16,4,22.81,1.0
1859,7417,0,0,0,0,0,2,4,0,8,193,87,87,1,39,57,6,4,11,4,6.96,0.0
2105,4169,0,0,1,0,0,3,4,1,7,148,29,38,22,30,48,11,8,22,5,9.47,0.0
133,291,0,0,0,1,1,3,1,1,5,81,29,31,27,83,117,21,20,18,7,15.13,0.0
1252,4916,0,1,0,0,1,4,5,1,9,163,43,48,6,35,57,10,4,21,3,8.29,0.0
1045,4134,0,0,1,0,0,0,4,1,8,220,37,56,11,37,64,12,12,19,6,6.21,0.0
928,1837,0,0,1,0,1,2,3,1,9,287,85,85,0,26,49,13,11,19,6,8.28,0.0
823,1651,0,0,0,0,1,0,7,1,9,117,28,33,37,18,63,20,19,15,12,11.45,0.0
1463,5775,1,0,0,0,1,0,4,1,9,209,42,50,4,65,169,4,4,28,6,3.63,1.0
1531,3006,0,1,0,0,0,0,4,0,8,138,39,39,17,50,78,45,21,22,7,23.98,1.0
1214,2400,0,1,0,0,1,2,5,0,1,103,18,39,38,34,60,5,4,18,4,4.41,0.0
504,1054,0,1,0,0,1,0,4,1,9,116,17,56,46,35,90,11,9,13,5,6.37,1.0
301,1156,0,0,1,0,1,0,4,0,9,252,64,64,2,127,276,25,15,14,4,13.95,1.0
1996,3944,0,0,1,0,1,0,3,0,8,247,58,76,0,104,174,14,11,12,7,9.51,1.0
3072,6111,0,1,0,0,1,0,5,1,9,189,38,61,11,36,63,29,13,7,7,15.33,1.0
1958,3860,0,0,0,0,1,1,3,1,8,139,34,43,14,83,109,22,20,14,6,19.12,1.0
1384,2717,1,0,0,0,1,0,4,0,9,168,48,49,6,42,68,35,30,18,5,17.68,1.0
894,1772,1,0,0,0,1,3,4,0,8,147,39,45,5,61,108,10,8,12,12,7.55,0.0
940,3713,0,0,1,0,1,0,6,0,9,122,56,56,4,100,109,3,2,6,9,3.39,1.0
455,961,1,0,0,0,0,2,4,1,8,218,84,84,1,80,145,15,14,10,4,9.84,0.0
1575,6223,0,1,0,0,1,0,4,0,8,151,24,44,14,40,47,15,11,13,3,10.73,1.0
3709,7429,0,1,0,0,0,2,5,1,9,134,36,37,20,64,92,8,7,15,3,7.29,0.0
1764,7000,1,0,0,0,0,2,5,1,8,196,52,59,13,109,217,15,9,23,14,11.05,0.0
865,3422,0,0,1,0,1,0,2,0,8,209,60,70,7,121,298,13,9,21,4,8.74,1.0
764,3020,0,0,1,0,1,0,4,1,1,201,40,45,16,103,164,17,19,17,16,12.39,0.0
284,1103,0,0,0,0,1,2,3,0,6,270,72,92,2,125,187,29,17,17,13,9.23,0.0
3522,7024,0,1,0,0,1,0,3,1,8,142,38,39,14,39,74,39,27,14,6,13.1,1.0
150,580,0,0,0,0,1,5,4,0,8,217,64,68,1,68,98,7,8,22,8,6.85,0.0
3602,7175,1,0,0,0,1,4,4,0,9,90,9,28,59,116,359,5,4,13,5,3.71,0.0
713,1467,0,0,0,1,1,0,5,0,5,133,38,38,17,105,268,19,13,23,16,15.94,0.0
202,786,0,0,0,1,1,0,6,1,8,156,25,37,9,89,125,7,5,20,7,5.7,1.0
2214,4413,1,0,0,0,1,0,4,1,9,166,39,42,7,23,49,30,31,16,4,21.04,1.0
1317,5198,0,0,0,0,1,3,5,1,8,147,25,38,37,75,105,18,14,23,6,13.17,0.0
2923,5831,1,0,0,0,0,3,4,1,8,229,35,46,8,71,134,41,23,16,4,26.63,0.0
1810,3562,0,0,1,0,0,2,3,1,9,80,8,27,64,114,214,11,10,23,21,11.11,0.0
3486,6958,0,0,0,1,1,0,3,0,4,173,105,105,2,61,200,12,5,23,5,6.96,1.0
3141,6264,0,1,0,0,0,1,5,0,4,177,37,58,7,95,121,20,16,20,4,14.81,0.0
1827,3598,0,0,1,0,1,0,4,1,5,166,59,59,4,40,75,12,9,16,7,10.09,1.0
1155,2291,1,0,0,0,1,2,4,1,8,242,73,73,4,96,118,14,14,22,7,11.6,1.0
1324,2608,0,1,0,0,1,0,4,1,6,219,38,42,12,16,102,102,26,20,8,25.28,1.0
328,1252,0,0,1,0,1,3,7,1,3,98,33,33,21,60,77,38,18,24,4,17.35,0.0
510,1065,0,1,0,0,1,2,5,1,9,212,34,51,5,14,39,14,8,16,5,7.81,1.0
1680,3308,0,1,0,0,1,0,7,1,8,214,61,61,9,86,119,47,27,20,6,17.29,1.0
499,1043,0,1,0,0,1,2,4,0,6,183,43,43,13,115,342,6,6,19,3,4.11,1.0
1454,5711,0,1,0,0,1,0,3,1,9,166,22,36,16,59,84,24,13,19,6,12.93,1.0
1856,3660,1,0,0,0,1,2,3,0,9,127,25,36,17,64,114,25,21,28,5,13.19,0.0
1388,2722,1,0,0,0,1,0,4,1,9,412,82,157,0,19,56,10,9,22,6,6.62,1.0
3719,7450,0,0,0,0,1,2,7,0,4,154,37,60,12,85,129,25,14,17,5,8.52,0.0
2386,4751,0,1,0,0,0,0,6,0,8,254,41,47,7,99,203,34,20,15,4,16.07,1.0
3236,6451,1,0,0,0,1,0,4,1,8,297,92,92,0,118,164,18,21,24,7,13.18,1.0
1540,3018,0,0,0,1,1,2,4,0,9,161,41,41,6,31,45,28,19,22,5,9.89,0.0
1217,2406,0,0,0,1,1,0,2,1,8,117,21,29,26,84,105,9,11,21,9,7.28,0.0
2681,5359,0,1,0,0,1,0,3,1,5,257,62,62,3,112,145,5,5,22,3,7.27,1.0
2993,5959,1,0,0,0,1,0,4,1,8,147,51,51,4,92,134,36,17,21,6,17.06,1.0
1191,2361,0,0,0,1,1,0,2,0,8,199,20,61,12,70,116,64,29,23,5,17.09,1.0
1309,5142,0,0,1,0,1,0,5,0,9,155,33,42,16,64,104,24,17,23,13,13.49,1.0
1542,3021,0,0,0,0,1,2,1,1,6,273,44,63,10,72,107,16,14,12,6,16.34,0.0
3301,6577,0,1,0,0,1,2,1,0,8,197,47,77,1,80,135,15,29,19,3,18.8,0.0
3324,6624,0,0,0,0,1,1,5,1,5,181,34,63,34,75,155,18,21,18,14,14.57,0.0
2539,5071,1,0,0,0,1,0,3,1,8,139,28,47,14,36,59,16,16,24,8,8.29,1.0
953,1888,0,0,1,0,1,0,4,1,8,213,47,53,6,78,177,10,6,19,5,6.42,1.0
862,3413,0,0,0,1,1,5,6,1,0,208,23,59,13,56,108,12,6,12,6,7.95,0.0
346,1324,0,1,0,0,1,0,1,0,8,117,28,32,18,14,41,5,4,23,14,5.98,1.0
732,1506,0,1,0,0,1,0,2,1,6,114,27,40,14,38,44,27,28,23,3,15.55,1.0
