Id ,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
10077,-120.35,39.34,29.0,1986.0,474.0,337.0,100.0,4.0278,INLAND,95800.0
13930,-114.64,34.83,10.0,2502.0,573.0,1152.0,481.0,1.7062,INLAND,86800.0
14082,-117.11,32.77,52.0,1484.0,224.0,498.0,223.0,6.6053,NEAR OCEAN,331400.0
2097,-119.77,36.76,40.0,2009.0,519.0,2219.0,505.0,1.2101,INLAND,49100.0
8329,-118.29,33.93,32.0,1815.0,488.0,1715.0,475.0,1.7244,<1H OCEAN,111200.0
9028,-118.85,34.04,21.0,3837.0,578.0,1509.0,509.0,8.4476,NEAR OCEAN,500001.0
3471,-118.47,34.29,18.0,4256.0,987.0,3401.0,955.0,4.2935,<1H OCEAN,190000.0
12889,-121.36,38.66,14.0,756.0,141.0,424.0,155.0,3.6953,INLAND,116100.0
14472,-117.22,32.85,26.0,1647.0,261.0,,259.0,4.6875,NEAR OCEAN,274400.0
16230,-121.33,37.97,36.0,1953.0,492.0,999.0,371.0,2.0043,INLAND,90800.0
1733,-122.35,37.97,43.0,2178.0,482.0,1545.0,471.0,2.5863,NEAR BAY,112200.0
20446,-118.89,34.29,28.0,1545.0,371.0,1334.0,318.0,3.4375,<1H OCEAN,194100.0
1283,-121.82,38.02,46.0,176.0,43.0,101.0,40.0,2.2361,INLAND,93800.0
12485,-121.48,38.58,42.0,1823.0,566.0,761.0,503.0,1.245,INLAND,137500.0
12448,-114.65,33.6,28.0,1678.0,322.0,666.0,256.0,2.9653,INLAND,94900.0
10028,-121.05,39.23,20.0,1634.0,374.0,1053.0,390.0,1.5313,INLAND,154900.0
1019,-121.78,37.67,28.0,1773.0,278.0,804.0,269.0,4.8571,INLAND,201100.0
16184,-121.29,37.95,16.0,761.0,306.0,438.0,282.0,0.7714,INLAND,87500.0
19073,-122.49,38.31,27.0,3078.0,597.0,1411.0,586.0,3.25,<1H OCEAN,195500.0
9518,-123.19,39.15,16.0,2577.0,495.0,1232.0,488.0,2.6012,<1H OCEAN,125600.0
17520,-121.91,37.33,52.0,2562.0,410.0,973.0,398.0,4.8854,<1H OCEAN,330600.0
1651,-121.95,37.94,21.0,3153.0,411.0,1318.0,431.0,6.8642,INLAND,285400.0
830,-121.99,37.61,9.0,3666.0,711.0,2341.0,703.0,4.6458,<1H OCEAN,217000.0
1169,-121.58,39.52,25.0,2409.0,490.0,1384.0,479.0,1.9956,INLAND,58000.0
10720,-117.81,33.63,17.0,4477.0,610.0,1798.0,612.0,8.1093,<1H OCEAN,410400.0
6256,-117.95,34.03,35.0,804.0,159.0,727.0,179.0,2.7361,<1H OCEAN,145700.0
5469,-118.47,33.99,37.0,2155.0,721.0,1082.0,637.0,3.4071,<1H OCEAN,267500.0
16044,-122.45,37.72,45.0,964.0,173.0,613.0,201.0,2.9119,NEAR BAY,228900.0
10258,-117.87,33.85,33.0,45.0,11.0,34.0,10.0,5.2949,<1H OCEAN,350000.0
16063,-122.48,37.75,,2515.0,494.0,1583.0,477.0,4.3393,NEAR BAY,317600.0
17251,-119.69,34.42,52.0,302.0,112.0,392.0,114.0,2.5978,<1H OCEAN,258300.0
11166,-117.99,33.82,19.0,1991.0,528.0,1202.0,460.0,3.1538,<1H OCEAN,252100.0
20075,-120.28,38.07,13.0,1996.0,410.0,618.0,218.0,2.9083,INLAND,104600.0
5093,-118.29,33.97,43.0,2660.0,672.0,,588.0,1.7734,<1H OCEAN,107300.0
541,-122.28,37.77,27.0,3997.0,1073.0,1901.0,966.0,3.75,NEAR BAY,242800.0
9324,-122.51,37.96,39.0,3302.0,684.0,1574.0,653.0,3.6863,NEAR BAY,263800.0
17047,-122.29,37.48,15.0,5480.0,892.0,2009.0,831.0,7.4678,NEAR OCEAN,500001.0
12693,-121.41,38.57,16.0,4429.0,1124.0,1538.0,960.0,3.2443,INLAND,190700.0
19992,-119.35,36.2,29.0,1938.0,404.0,1487.0,414.0,1.7462,INLAND,51100.0
3390,-118.35,34.21,39.0,1470.0,312.0,1047.0,284.0,3.275,<1H OCEAN,181400.0
12080,-117.53,33.83,7.0,2191.0,324.0,1156.0,310.0,5.5362,INLAND,195600.0
11154,-117.99,33.84,31.0,2982.0,547.0,1895.0,570.0,4.9115,<1H OCEAN,255500.0
14226,-117.05,32.68,15.0,1828.0,359.0,955.0,248.0,3.2174,NEAR OCEAN,165100.0
16977,-122.31,37.57,31.0,2197.0,477.0,1193.0,394.0,4.6371,NEAR OCEAN,271100.0
16029,-122.44,37.73,46.0,3581.0,758.0,,703.0,4.1932,NEAR BAY,269200.0
20576,-122.0,38.83,26.0,272.0,49.0,194.0,52.0,3.4187,INLAND,98400.0
10775,-117.9,33.65,28.0,2043.0,430.0,1108.0,452.0,5.2549,<1H OCEAN,261800.0
11005,-117.79,33.77,23.0,3596.0,451.0,1292.0,458.0,8.5403,<1H OCEAN,451300.0
3959,-118.6,34.2,10.0,2869.0,941.0,2162.0,829.0,3.2297,<1H OCEAN,150000.0
6643,-118.14,34.16,30.0,2598.0,757.0,2869.0,769.0,2.1377,<1H OCEAN,142300.0
16100,-122.51,37.76,43.0,2527.0,619.0,1332.0,558.0,3.0465,NEAR OCEAN,274200.0
16087,-122.48,37.73,38.0,3195.0,828.0,2410.0,778.0,3.1359,NEAR OCEAN,350000.0
3586,-118.53,34.23,32.0,4039.0,984.0,2675.0,941.0,3.0321,<1H OCEAN,240000.0
18602,-122.1,37.19,18.0,808.0,136.0,420.0,145.0,7.1831,NEAR OCEAN,273300.0
2563,-124.16,40.8,52.0,1703.0,500.0,952.0,435.0,1.1386,NEAR OCEAN,74100.0
10822,-117.91,33.65,24.0,1494.0,494.0,814.0,459.0,2.1074,<1H OCEAN,181300.0
19127,-122.67,38.25,32.0,1333.0,235.0,660.0,206.0,4.0729,<1H OCEAN,288500.0
5036,-118.34,33.98,46.0,2126.0,409.0,1292.0,414.0,2.9315,<1H OCEAN,149000.0
1080,-121.84,39.73,52.0,677.0,152.0,379.0,154.0,1.6797,INLAND,94800.0
5891,-118.34,34.16,25.0,6082.0,1763.0,2616.0,1644.0,3.6486,<1H OCEAN,246900.0
14537,-117.12,32.93,7.0,1427.0,243.0,927.0,239.0,5.3625,<1H OCEAN,218900.0
2023,-119.79,36.72,41.0,1562.0,322.0,,277.0,1.3047,INLAND,44100.0
13109,-121.38,38.41,10.0,3425.0,629.0,1538.0,587.0,4.45,INLAND,138700.0
19605,-121.03,37.55,32.0,946.0,198.0,624.0,173.0,1.9728,INLAND,97900.0
7909,-118.08,33.88,27.0,3065.0,736.0,1840.0,719.0,3.6417,<1H OCEAN,208100.0
19346,-122.83,38.58,17.0,5199.0,1023.0,2036.0,890.0,3.2452,<1H OCEAN,168800.0
16610,-120.29,35.56,15.0,4760.0,871.0,2459.0,734.0,2.8110000000000004,<1H OCEAN,142100.0
1013,-121.76,37.68,52.0,2157.0,418.0,929.0,419.0,3.7301,INLAND,204400.0
14871,-117.11,32.62,27.0,1846.0,509.0,1078.0,482.0,2.1719,NEAR OCEAN,131500.0
18313,-122.13,37.43,32.0,4398.0,878.0,1799.0,792.0,4.7375,NEAR BAY,431900.0
9235,-120.09,37.02,9.0,1608.0,297.0,1057.0,295.0,3.7143,INLAND,81600.0
5251,-118.46,34.08,,3247.0,525.0,1065.0,484.0,7.8426,<1H OCEAN,500001.0
9596,-120.45,37.31,20.0,4379.0,753.0,2055.0,716.0,3.7652,INLAND,133500.0
2179,-119.9,36.79,22.0,1970.0,332.0,1066.0,319.0,3.3125,INLAND,106100.0
17081,-122.19,37.47,44.0,1371.0,263.0,589.0,301.0,4.8068,NEAR BAY,312300.0
17508,-121.9,37.34,50.0,1345.0,287.0,791.0,254.0,3.5966,<1H OCEAN,245800.0
12087,-117.36,33.88,10.0,5600.0,848.0,,788.0,5.0346,INLAND,240500.0
5110,-118.31,33.96,46.0,1686.0,303.0,870.0,320.0,3.4643,<1H OCEAN,136300.0
1778,-122.35,37.94,34.0,1880.0,459.0,1358.0,422.0,1.6571,NEAR BAY,105200.0
18504,-121.96,37.13,26.0,50.0,5.0,17.0,4.0,15.0001,<1H OCEAN,400000.0
15379,-117.25,33.36,6.0,3725.0,960.0,2833.0,915.0,2.3214,<1H OCEAN,247000.0
7604,-118.25,33.88,37.0,1027.0,217.0,1042.0,254.0,2.2121,<1H OCEAN,98600.0
13944,-117.21,34.28,16.0,3326.0,569.0,527.0,192.0,5.7421,INLAND,167600.0
17421,-120.44,34.64,8.0,787.0,126.0,446.0,133.0,4.6023,NEAR OCEAN,163400.0
19442,-121.0,37.67,26.0,90.0,18.0,47.0,18.0,1.125,INLAND,87500.0
20584,-121.95,38.65,19.0,1265.0,228.0,755.0,218.0,3.3472,INLAND,69800.0
10473,-117.73,33.51,5.0,4549.0,786.0,1238.0,632.0,6.1785,<1H OCEAN,295900.0
14933,-117.04,32.65,8.0,8806.0,1401.0,3159.0,1059.0,4.2155,NEAR OCEAN,247800.0
5132,-118.26,33.98,43.0,762.0,206.0,854.0,188.0,1.2315,<1H OCEAN,98200.0
2159,-119.81,36.77,48.0,1805.0,329.0,741.0,331.0,2.5804,INLAND,78900.0
11329,-117.94,33.76,33.0,1441.0,337.0,1233.0,331.0,3.7232,<1H OCEAN,176200.0
14042,-117.14,32.76,28.0,3025.0,756.0,1328.0,695.0,2.694,NEAR OCEAN,164100.0
14566,-117.21,32.84,34.0,2158.0,366.0,1046.0,335.0,4.5402,NEAR OCEAN,182100.0
6445,-118.04,34.11,44.0,773.0,120.0,405.0,121.0,5.0,INLAND,447100.0
3967,-118.57,34.2,33.0,1759.0,311.0,943.0,315.0,5.223,<1H OCEAN,209200.0
1428,-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,3.8897,NEAR BAY,139900.0
3081,-118.31,35.74,18.0,2327.0,642.0,799.0,335.0,1.8419,INLAND,92300.0
2520,-122.23,39.75,16.0,2026.0,396.0,1031.0,382.0,1.9375,INLAND,73100.0
11754,-121.17,38.76,14.0,2028.0,255.0,781.0,251.0,6.5322,INLAND,394000.0
10047,-120.99,39.2,15.0,2993.0,562.0,1296.0,518.0,3.3009,INLAND,156800.0
18696,-122.37,40.58,25.0,2054.0,495.0,835.0,475.0,2.1538,INLAND,76900.0
6019,-117.8,34.06,34.0,1081.0,205.0,1325.0,252.0,3.6298,INLAND,108500.0
16832,-122.5,37.59,36.0,1521.0,253.0,736.0,241.0,4.3542,NEAR OCEAN,237500.0
16898,-122.37,37.58,52.0,1900.0,290.0,665.0,276.0,4.5486,NEAR OCEAN,500001.0
3727,-118.43,34.18,33.0,2717.0,662.0,1546.0,597.0,3.9099,<1H OCEAN,267500.0
8553,-118.3,33.74,28.0,1065.0,215.0,887.0,217.0,3.9375,NEAR OCEAN,270500.0
19562,-120.96,37.59,11.0,4236.0,879.0,2410.0,850.0,2.3849,INLAND,122000.0
9496,-123.7,39.32,18.0,1652.0,352.0,711.0,292.0,3.1071,<1H OCEAN,213200.0
6251,-117.97,34.04,32.0,1507.0,295.0,1326.0,324.0,4.119,<1H OCEAN,163300.0
5926,-117.8,34.11,25.0,5039.0,821.0,2654.0,802.0,4.7969,INLAND,211700.0
16406,-121.18,37.99,31.0,2450.0,559.0,1459.0,478.0,2.4674,INLAND,130900.0
18450,-121.81,37.23,24.0,2413.0,369.0,1237.0,381.0,6.4328,<1H OCEAN,257200.0
18037,-121.91,37.23,27.0,4866.0,668.0,1956.0,659.0,7.3843,<1H OCEAN,405000.0
8894,-118.49,34.03,32.0,3851.0,900.0,1456.0,836.0,4.5208,<1H OCEAN,442100.0
8706,-118.34,33.83,34.0,1761.0,329.0,965.0,329.0,5.399,<1H OCEAN,358500.0
1376,-122.12,38.01,42.0,2225.0,367.0,864.0,381.0,4.1189,NEAR BAY,172400.0
1724,-122.36,37.95,40.0,408.0,102.0,302.0,81.0,1.8333,NEAR BAY,69800.0
3754,-118.37,34.18,36.0,1608.0,373.0,1217.0,374.0,2.9728,<1H OCEAN,190200.0
10517,-117.71,33.51,11.0,2198.0,252.0,883.0,281.0,13.1477,<1H OCEAN,487000.0
19650,-120.88,37.52,,1871.0,409.0,707.0,256.0,2.6103,INLAND,133600.0
4082,-118.38,34.16,42.0,2358.0,546.0,1065.0,523.0,3.1289,<1H OCEAN,320600.0
11870,-121.15,40.25,14.0,5156.0,880.0,616.0,281.0,3.3462,INLAND,145200.0
19031,-122.02,38.37,16.0,2495.0,331.0,1118.0,338.0,6.4894,INLAND,198000.0
12500,-121.46,38.57,52.0,893.0,159.0,367.0,160.0,3.2386,INLAND,213200.0
13057,-121.29,38.61,26.0,1814.0,299.0,963.0,317.0,4.4519,INLAND,110500.0
16140,-122.46,37.78,52.0,2051.0,552.0,1400.0,510.0,3.2396,NEAR BAY,375000.0
10773,-117.9,33.65,27.0,3310.0,598.0,1402.0,563.0,6.6320000000000014,<1H OCEAN,441100.0
9951,-122.4,38.41,20.0,4867.0,1015.0,1725.0,1015.0,2.5685,INLAND,267600.0
14571,-117.21,32.81,33.0,4773.0,873.0,1954.0,845.0,4.3862,NEAR OCEAN,184800.0
17030,-122.25,37.51,45.0,989.0,174.0,504.0,180.0,4.8382,NEAR OCEAN,289400.0
20344,-119.06,34.23,29.0,3511.0,632.0,2591.0,596.0,3.0219,<1H OCEAN,221700.0
14215,-117.06,32.67,29.0,4047.0,754.0,2353.0,730.0,4.0505,NEAR OCEAN,125000.0
15997,-122.47,37.75,51.0,2713.0,396.0,1090.0,401.0,9.3603,NEAR BAY,500001.0
7165,-118.17,34.05,35.0,1256.0,294.0,2990.0,302.0,3.1528,<1H OCEAN,121800.0
18511,-122.0,36.98,43.0,1636.0,324.0,792.0,325.0,3.5562,NEAR OCEAN,239200.0
11182,-117.94,33.82,34.0,1347.0,212.0,676.0,201.0,3.8828,<1H OCEAN,215400.0
20063,-119.04,35.95,25.0,1009.0,246.0,,222.0,1.8462,INLAND,55800.0
4875,-118.28,34.03,26.0,2107.0,809.0,2821.0,572.0,0.8440000000000001,<1H OCEAN,350000.0
10736,-117.9,33.61,41.0,1521.0,328.0,527.0,275.0,4.0764,<1H OCEAN,500001.0
19194,-122.69,38.44,35.0,1356.0,241.0,620.0,216.0,3.5521,<1H OCEAN,168300.0
15990,-122.47,37.75,45.0,2399.0,426.0,911.0,423.0,4.4312,NEAR BAY,361000.0
12258,-116.95,33.79,8.0,10997.0,2205.0,5060.0,1949.0,2.1979,INLAND,95300.0
685,-122.1,37.69,44.0,2341.0,500.0,1256.0,485.0,2.9507,NEAR BAY,157100.0
11435,-117.97,33.63,25.0,2482.0,360.0,960.0,352.0,6.1572,NEAR OCEAN,344000.0
19042,-121.81,38.49,18.0,4518.0,827.0,2230.0,715.0,3.9309,INLAND,178500.0
14291,-117.13,32.73,52.0,2676.0,557.0,1181.0,537.0,3.6058,NEAR OCEAN,213100.0
2461,-119.69,36.46,29.0,1702.0,301.0,914.0,280.0,2.8125,INLAND,79200.0
12275,-116.97,33.96,12.0,5876.0,1222.0,2992.0,1151.0,2.4322,INLAND,112100.0
11889,-117.37,33.97,38.0,1156.0,241.0,877.0,200.0,1.4514,INLAND,79900.0
7128,-118.09,34.02,33.0,4853.0,1105.0,2855.0,1006.0,3.2622,<1H OCEAN,208600.0
16377,-121.28,38.03,11.0,826.0,150.0,684.0,166.0,3.9265,INLAND,107400.0
5946,-117.85,34.14,35.0,1582.0,248.0,654.0,221.0,4.9091,INLAND,275000.0
4583,-118.27,34.06,25.0,1714.0,1176.0,3723.0,1036.0,1.3241,<1H OCEAN,112500.0
12232,-116.93,33.74,15.0,3757.0,666.0,1693.0,654.0,3.6806,INLAND,112800.0
13070,-121.31,38.58,,2421.0,580.0,962.0,497.0,2.5035,INLAND,112500.0
16905,-122.35,37.58,26.0,854.0,246.0,396.0,231.0,2.8393,NEAR OCEAN,375000.0
19555,-121.01,37.61,5.0,3655.0,696.0,2316.0,647.0,3.4703,INLAND,129300.0
3983,-118.63,34.18,32.0,1646.0,242.0,,233.0,6.6689,<1H OCEAN,433000.0
14686,-117.07,32.91,,2234.0,256.0,894.0,253.0,10.3354,<1H OCEAN,477600.0
6303,-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,<1H OCEAN,171900.0
9908,-122.3,38.32,20.0,2063.0,486.0,1045.0,460.0,2.5035,NEAR BAY,153200.0
780,-122.1,37.63,18.0,9963.0,2031.0,5613.0,1946.0,3.8171,NEAR BAY,187200.0
17153,-122.21,37.43,33.0,1606.0,254.0,727.0,271.0,8.6963,NEAR OCEAN,500001.0
5978,-117.74,34.11,28.0,3494.0,566.0,1391.0,522.0,5.3637,INLAND,214700.0
2196,-119.91,36.83,29.0,2205.0,366.0,1072.0,345.0,3.8056,INLAND,165400.0
14089,-117.11,32.76,31.0,2293.0,549.0,1108.0,557.0,3.3854,NEAR OCEAN,204400.0
20528,-121.8,38.55,11.0,5121.0,899.0,2258.0,901.0,4.7168,INLAND,223200.0
18941,-122.07,38.27,8.0,6761.0,1234.0,3237.0,1177.0,4.3586,INLAND,173400.0
9832,-121.93,36.63,33.0,1740.0,342.0,638.0,329.0,3.1912,NEAR OCEAN,319800.0
6979,-118.02,33.97,34.0,1903.0,293.0,887.0,306.0,6.148,<1H OCEAN,313800.0
18211,-122.06,37.39,22.0,1236.0,290.0,413.0,274.0,3.6875,NEAR BAY,40000.0
11824,-120.99,39.04,17.0,2289.0,450.0,1182.0,397.0,2.3696,INLAND,166800.0
2376,-119.55,36.69,21.0,1551.0,423.0,1519.0,406.0,1.7132,INLAND,55900.0
17630,-121.91,37.25,31.0,1944.0,343.0,975.0,334.0,4.9205,<1H OCEAN,240500.0
11483,-118.0,33.73,26.0,2236.0,280.0,809.0,282.0,6.7395,<1H OCEAN,342800.0
6511,-118.06,34.07,30.0,2308.0,674.0,3034.0,691.0,2.3929,<1H OCEAN,184400.0
13279,-117.65,34.1,44.0,1526.0,337.0,831.0,326.0,3.0284,INLAND,115800.0
19789,-123.35,40.99,23.0,141.0,59.0,47.0,23.0,1.125,INLAND,66000.0
14473,-117.22,32.84,19.0,2691.0,347.0,1154.0,366.0,8.051,NEAR OCEAN,363600.0
5439,-118.44,34.01,42.0,2061.0,396.0,907.0,393.0,6.0804,<1H OCEAN,420000.0
10759,-117.87,33.63,9.0,6163.0,1004.0,1912.0,903.0,10.8289,<1H OCEAN,500001.0
6493,-118.02,34.08,28.0,2769.0,631.0,2452.0,581.0,2.6071,INLAND,175900.0
8964,-118.39,33.99,43.0,612.0,135.0,402.0,142.0,5.1322,<1H OCEAN,314900.0
5510,-118.42,33.99,38.0,740.0,171.0,599.0,194.0,4.0893,<1H OCEAN,248900.0
5330,-118.45,34.05,23.0,4099.0,1287.0,2103.0,1217.0,3.7549,<1H OCEAN,275000.0
18662,-121.93,36.99,19.0,6356.0,1100.0,2954.0,1070.0,4.7325,NEAR OCEAN,283500.0
4531,-118.21,34.04,43.0,1502.0,477.0,1844.0,477.0,1.9405,<1H OCEAN,152500.0
9866,-121.83,36.6,30.0,2748.0,502.0,1491.0,535.0,4.3472,<1H OCEAN,185000.0
15587,-116.61,33.04,11.0,2522.0,538.0,616.0,269.0,3.875,INLAND,198100.0
16749,-122.47,37.7,45.0,3290.0,693.0,2466.0,666.0,3.6588,NEAR OCEAN,238600.0
10142,-117.89,33.9,23.0,1533.0,226.0,693.0,230.0,7.898,<1H OCEAN,258200.0
12089,-117.33,33.87,14.0,2300.0,335.0,1001.0,311.0,5.1045,INLAND,161300.0
16531,-121.2,37.81,26.0,395.0,74.0,193.0,72.0,7.3718,INLAND,212500.0
18052,-121.98,37.25,19.0,755.0,93.0,267.0,99.0,15.0,<1H OCEAN,500001.0
11280,-117.96,33.8,33.0,2362.0,394.0,1185.0,387.0,4.425,<1H OCEAN,188400.0
19472,-120.97,37.68,16.0,2493.0,535.0,1370.0,504.0,3.3368,INLAND,121200.0
7788,-118.06,33.89,26.0,2483.0,412.0,1538.0,449.0,5.1104,<1H OCEAN,220500.0
3456,-118.42,34.32,30.0,3027.0,604.0,1970.0,590.0,4.3409,<1H OCEAN,156000.0
4940,-118.27,33.99,35.0,932.0,294.0,1153.0,282.0,1.4886,<1H OCEAN,100000.0
9223,-120.29,36.88,34.0,1391.0,297.0,943.0,281.0,2.4219,INLAND,83900.0
19525,-121.0,37.64,52.0,530.0,177.0,325.0,158.0,1.1875,INLAND,90600.0
14916,-117.04,32.63,26.0,2074.0,356.0,1228.0,335.0,4.1154,NEAR OCEAN,160200.0
7099,-117.98,33.91,16.0,10621.0,1782.0,3836.0,1480.0,5.0923,<1H OCEAN,257200.0
8080,-118.19,33.82,11.0,872.0,203.0,422.0,221.0,4.6364,NEAR OCEAN,156300.0
16462,-121.27,38.11,11.0,3163.0,794.0,2106.0,762.0,2.4482,INLAND,103000.0
20594,-121.57,39.16,21.0,1872.0,302.0,870.0,301.0,3.725,INLAND,84700.0
18834,-122.61,41.74,15.0,4206.0,922.0,1863.0,869.0,2.0591,INLAND,55700.0
9312,-122.51,37.99,32.0,4138.0,632.0,1541.0,626.0,5.5791,NEAR BAY,433300.0
6172,-117.93,34.07,34.0,1409.0,305.0,819.0,273.0,3.3977,<1H OCEAN,188800.0
3631,-118.43,34.23,35.0,2049.0,390.0,1286.0,385.0,4.4432,<1H OCEAN,181500.0
16955,-122.3,37.53,40.0,1833.0,308.0,751.0,306.0,6.0,NEAR OCEAN,384200.0
6272,-117.94,34.03,35.0,1499.0,289.0,1112.0,268.0,3.83,<1H OCEAN,149000.0
392,-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,NEAR BAY,206300.0
3191,-119.81,36.28,,544.0,112.0,442.0,106.0,3.1071,INLAND,56100.0
16,-122.27,37.85,52.0,1966.0,347.0,793.0,331.0,2.775,NEAR BAY,152500.0
20193,-119.21,34.26,10.0,3150.0,781.0,1582.0,653.0,4.2448,NEAR OCEAN,157300.0
19109,-122.63,38.23,45.0,2264.0,504.0,1076.0,472.0,3.0139,<1H OCEAN,194100.0
7394,-118.25,33.95,48.0,1766.0,424.0,1655.0,420.0,0.9751,<1H OCEAN,95500.0
593,-122.09,37.7,30.0,1751.0,269.0,731.0,263.0,6.005,NEAR BAY,263900.0
4719,-118.38,34.06,25.0,2558.0,661.0,1183.0,636.0,3.5556,<1H OCEAN,500000.0
5827,-118.3,34.19,51.0,1502.0,243.0,586.0,231.0,4.375,<1H OCEAN,332400.0
10749,-117.9,33.61,19.0,2897.0,413.0,860.0,367.0,13.1738,<1H OCEAN,500001.0
4798,-118.35,34.03,42.0,2043.0,512.0,1634.0,501.0,1.9928,<1H OCEAN,125400.0
10634,-117.79,33.71,16.0,3114.0,463.0,1641.0,469.0,6.2162,<1H OCEAN,283200.0
4795,-118.35,34.03,49.0,2334.0,530.0,1334.0,447.0,1.89,<1H OCEAN,124000.0
11234,-117.96,33.8,30.0,729.0,131.0,488.0,139.0,4.7667,<1H OCEAN,195200.0
8656,-118.38,33.85,28.0,4430.0,928.0,2131.0,885.0,4.9384,<1H OCEAN,378100.0
163,-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,NEAR BAY,218800.0
671,-122.16,37.7,36.0,1097.0,208.0,568.0,225.0,2.9917,NEAR BAY,194600.0
14308,-117.13,32.71,37.0,1220.0,325.0,1472.0,323.0,1.825,NEAR OCEAN,81500.0
20432,-118.74,34.25,25.0,1815.0,281.0,960.0,284.0,5.4243,<1H OCEAN,214700.0
16052,-122.48,37.76,50.0,2236.0,484.0,1171.0,467.0,4.0977,NEAR BAY,322100.0
14828,-117.1,32.66,27.0,1782.0,560.0,1785.0,560.0,2.1542,NEAR OCEAN,106300.0
5542,-118.4,33.98,,714.0,118.0,314.0,117.0,5.9856,<1H OCEAN,432100.0
7993,-118.15,33.85,30.0,4071.0,1067.0,2144.0,970.0,2.7268,<1H OCEAN,218100.0
10900,-117.84,33.74,25.0,1818.0,577.0,1426.0,532.0,3.2104,<1H OCEAN,112500.0
7758,-118.13,33.91,34.0,916.0,162.0,552.0,164.0,4.9107,<1H OCEAN,222000.0
4837,-118.29,34.03,42.0,1680.0,557.0,2099.0,526.0,1.9167,<1H OCEAN,136400.0
6548,-118.02,34.05,28.0,991.0,255.0,1145.0,265.0,2.3611,<1H OCEAN,167000.0
4481,-118.18,34.06,27.0,2025.0,565.0,,577.0,2.6083,<1H OCEAN,148600.0
3716,-118.41,34.2,,2734.0,654.0,2209.0,610.0,3.5164,<1H OCEAN,217200.0
10837,-117.94,33.68,26.0,4183.0,539.0,1504.0,520.0,7.4056,<1H OCEAN,374200.0
6140,-117.97,34.07,20.0,2063.0,496.0,1573.0,468.0,3.2,<1H OCEAN,157100.0
9956,-122.21,38.41,12.0,4270.0,654.0,1624.0,598.0,5.5266,INLAND,331300.0
1549,-121.92,37.73,24.0,1407.0,327.0,501.0,295.0,2.4821,<1H OCEAN,157200.0
14818,-117.11,32.68,36.0,26.0,14.0,58.0,23.0,1.9107,NEAR OCEAN,125000.0
18428,-121.87,37.26,17.0,1051.0,172.0,446.0,173.0,5.6652,<1H OCEAN,234500.0
767,-122.09,37.65,27.0,2630.0,722.0,1414.0,634.0,2.8203,NEAR BAY,195200.0
5693,-118.25,34.23,35.0,2839.0,592.0,1413.0,538.0,4.1667,<1H OCEAN,271200.0
9700,-121.62,36.67,31.0,2697.0,690.0,2220.0,665.0,2.5329,<1H OCEAN,135200.0
20555,-121.8,38.67,11.0,3251.0,623.0,1700.0,615.0,3.1875,INLAND,172000.0
4517,-118.2,34.04,44.0,1399.0,386.0,1419.0,373.0,1.8224,<1H OCEAN,143800.0
12411,-116.24,33.71,10.0,9033.0,2224.0,5525.0,1845.0,2.7598,INLAND,95000.0
19712,-121.64,39.15,15.0,2659.0,396.0,1159.0,407.0,5.234,INLAND,124900.0
18603,-122.08,37.15,23.0,506.0,96.0,264.0,89.0,7.1366,NEAR OCEAN,273900.0
3292,-122.7,39.0,18.0,793.0,148.0,186.0,59.0,2.3125,INLAND,162500.0
9011,-118.66,34.1,12.0,2560.0,365.0,907.0,366.0,10.076,NEAR OCEAN,500001.0
1403,-122.08,37.95,33.0,1043.0,157.0,425.0,148.0,4.8702,NEAR BAY,235600.0
1382,-122.08,37.99,19.0,4657.0,739.0,1914.0,732.0,5.0509,NEAR BAY,199900.0
10340,-117.8,33.78,18.0,3548.0,474.0,1506.0,449.0,6.925,<1H OCEAN,290300.0
1638,-122.18,37.9,36.0,4760.0,610.0,1511.0,572.0,9.0064,NEAR BAY,500001.0
14083,-117.11,32.77,52.0,1506.0,233.0,478.0,240.0,4.3875,NEAR OCEAN,300000.0
8800,-118.38,33.77,,11353.0,1537.0,4649.0,1504.0,9.821,NEAR OCEAN,500001.0
6406,-118.02,34.13,33.0,2874.0,458.0,1239.0,431.0,5.2329,INLAND,430900.0
9074,-118.15,34.7,36.0,2696.0,454.0,1192.0,452.0,3.9615,INLAND,116300.0
17563,-121.89,37.31,52.0,1994.0,404.0,1014.0,389.0,4.3882,<1H OCEAN,223600.0
5448,-118.42,34.01,29.0,1996.0,489.0,960.0,449.0,3.6611,<1H OCEAN,344200.0
12168,-117.09,33.71,13.0,1974.0,426.0,1276.0,408.0,1.972,INLAND,90500.0
5078,-118.29,33.98,48.0,1124.0,231.0,783.0,223.0,3.4444,<1H OCEAN,93100.0
13564,-117.29,34.15,42.0,1811.0,345.0,856.0,352.0,2.9667,INLAND,97000.0
17073,-122.19,37.48,35.0,7067.0,1646.0,5380.0,1597.0,4.1776,NEAR BAY,265300.0
3850,-118.46,34.18,35.0,1819.0,465.0,1336.0,419.0,3.4583,<1H OCEAN,253200.0
6488,-118.01,34.09,29.0,3402.0,747.0,2331.0,690.0,3.6094,INLAND,179200.0
